872	mmap18	mmap18 mmap18
873	mmap19	mmap19 mmap19
874	mmap20	mmap20 mmap20
875	mmap21_01	mmap21_01 mmap21 -m 1
876	mmap21_02	mmap21_02 mmap21
910	mprotect01	mprotect01 mprotect01
911	mprotect02	mprotect02 mprotect02
912	mprotect03	mprotect03 mprotect03
913	mprotect04	mprotect04 mprotect04
914	mprotect05	mprotect05 mprotect05
918	mq_notify01	mq_notify01 mq_notify01
919	mq_notify02	mq_notify02 mq_notify02
920	mq_notify03	mq_notify03 mq_notify03
922	mq_timedreceive01	mq_timedreceive01 mq_timedreceive01
923	mq_timedsend01	mq_timedsend01 mq_timedsend01
924	mq_unlink01	mq_unlink01 mq_unlink01
926	mremap01	mremap01 mremap01
927	mremap02	mremap02 mremap02
928	mremap03	mremap03 mremap03
929	mremap04	mremap04 mremap04
930	mremap05	mremap05 mremap05
931	mremap06	mremap06 mremap06
937	msgctl01	msgctl01 msgctl01
938	msgctl02	msgctl02 msgctl02
939	msgctl03	msgctl03 msgctl03
940	msgctl04	msgctl04 msgctl04
942	msgctl06	msgctl06 msgctl06
943	msgctl12	msgctl12 msgctl12
947	msgget01	msgget01 msgget01
948	msgget02	msgget02 msgget02
953	msgrcv01	msgrcv01 msgrcv01
954	msgrcv02	msgrcv02 msgrcv02
955	msgrcv03	msgrcv03 msgrcv03
956	msgrcv05	msgrcv05 msgrcv05
957	msgrcv06	msgrcv06 msgrcv06
958	msgrcv07	msgrcv07 msgrcv07
959	msgrcv08	msgrcv08 msgrcv08
961	msgsnd01	msgsnd01 msgsnd01
962	msgsnd02	msgsnd02 msgsnd02
963	msgsnd05	msgsnd05 msgsnd05
964	msgsnd06	msgsnd06 msgsnd06
966	msync01	msync01 msync01
967	msync02	msync02 msync02
968	msync03	msync03 msync03
972	munlock02	munlock02 munlock02
974	munlockall01	munlockall01 munlockall01
976	munmap01	munmap01 munmap01
977	munmap03	munmap03 munmap03
978	munmap04	munmap04 munmap04
981	nanosleep02	nanosleep02 nanosleep02
982	nanosleep04	nanosleep04 nanosleep04
988	nftw01	nftw01 nftw01
989	nftw6401	nftw6401 nftw6401
992	nice02	nice02 nice02
993	nice03	nice03 nice03
994	nice04	nice04 nice04
997	open01	open01 open01
998	open02	open02 open02
999	open03	open03 open03
1001	open06	open06 open06
1002	open07	open07 open07
1003	open08	open08 open08
1004	open09	open09 open09
1005	open10	open10 open10
1006	open11	open11 open11
1008	open13	open13 open13
1010	open15	open15 open15
1012	openat01	openat01 openat01
1014	openat03	openat03 openat03
1017	openat201	openat201 openat201
1018	openat202	openat202 openat202
1019	openat203	openat203 openat203
1027	mincore01	mincore01 mincore01
1028	mincore02	mincore02 mincore02
1029	mincore03	mincore03 mincore03
1030	mincore04	mincore04 mincore04
1033	madvise02	madvise02 madvise02
1034	madvise03	madvise03 madvise03
1035	madvise05	madvise05 madvise05
1040	madvise10	madvise10 madvise10
1044	newuname01	newuname01 newuname01
1046	pathconf01	pathconf01 pathconf01
1047	pathconf02	pathconf02 pathconf02
1049	pause01	pause01 pause01
1050	pause02	pause02 pause02
1058	pidfd_open01	pidfd_open01 pidfd_open01
1059	pidfd_open02	pidfd_open02 pidfd_open02
1060	pidfd_open03	pidfd_open03 pidfd_open03
1061	pidfd_open04	pidfd_open04 pidfd_open04
1063	pidfd_send_signal01	pidfd_send_signal01 pidfd_send_signal01
1064	pidfd_send_signal02	pidfd_send_signal02 pidfd_send_signal02
1067	pipe01	pipe01 pipe01
1068	pipe02	pipe02 pipe02
1069	pipe03	pipe03 pipe03
1070	pipe04	pipe04 pipe04
1071	pipe05	pipe05 pipe05
1072	pipe06	pipe06 pipe06
1073	pipe07	pipe07 pipe07
1074	pipe08	pipe08 pipe08
1075	pipe09	pipe09 pipe09
1076	pipe10	pipe10 pipe10
1077	pipe11	pipe11 pipe11
1078	pipe12	pipe12 pipe12
1079	pipe13	pipe13 pipe13
1080	pipe14	pipe14 pipe14
1081	pipe15	pipe15 pipe15
1083	pipe2_01	pipe2_01 pipe2_01
1084	pipe2_02	pipe2_02 pipe2_02
1085	pipe2_04	pipe2_04 pipe2_04
1099	poll01	poll01 poll01
1101	poll03	poll03 poll03
1102	poll04	poll04 poll04
1104	ppoll01	ppoll01 ppoll01
1106	prctl01	prctl01 prctl01
1107	prctl02	prctl02 prctl02
1108	prctl03	prctl03 prctl03
1109	prctl05	prctl05 prctl05
1111	prctl07	prctl07 prctl07
1112	prctl08	prctl08 prctl08
1116	pread01	pread01 pread01
1117	pread01_64	pread01_64 pread01_64
1118	pread02	pread02 pread02
1119	pread02_64	pread02_64 pread02_64
1121	preadv01	preadv01 preadv01
1122	preadv01_64	preadv01_64 preadv01_64
1123	preadv02	preadv02 preadv02
1124	preadv02_64	preadv02_64 preadv02_64
1128	preadv201	preadv201 preadv201
1129	preadv201_64	preadv201_64 preadv201_64
1130	preadv202	preadv202 preadv202
1131	preadv202_64	preadv202_64 preadv202_64
1135	profil01	profil01 profil01
1137	process_vm_readv01	process_vm_readv01 process_vm01 -r
1138	process_vm_readv02	process_vm_readv02 process_vm_readv02
1139	process_vm_readv03	process_vm_readv03 process_vm_readv03
1140	process_vm_writev01	process_vm_writev01 process_vm01
1141	process_vm_writev02	process_vm_writev02 process_vm_writev02
1152	pselect02	pselect02 pselect02
1153	pselect02_64	pselect02_64 pselect02_64
1154	pselect03	pselect03 pselect03
1155	pselect03_64	pselect03_64 pselect03_64
1157	ptrace01	ptrace01 ptrace01
1158	ptrace02	ptrace02 ptrace02
1159	ptrace03	ptrace03 ptrace03
1161	ptrace05	ptrace05 ptrace05
1162	ptrace06	ptrace06 ptrace06
1167	ptrace11	ptrace11 ptrace11
1169	pwrite01	pwrite01 pwrite01
1170	pwrite02	pwrite02 pwrite02
1171	pwrite03	pwrite03 pwrite03
1172	pwrite04	pwrite04 pwrite04
1174	pwrite01_64	pwrite01_64 pwrite01_64
1175	pwrite02_64	pwrite02_64 pwrite02_64
1176	pwrite03_64	pwrite03_64 pwrite03_64
1177	pwrite04_64	pwrite04_64 pwrite04_64
1179	pwritev01	pwritev01 pwritev01
1180	pwritev01_64	pwritev01_64 pwritev01_64
1181	pwritev02	pwritev02 pwritev02
1182	pwritev02_64	pwritev02_64 pwritev02_64
1186	pwritev201	pwritev201 pwritev201
1187	pwritev201_64	pwritev201_64 pwritev201_64
1188	pwritev202	pwritev202 pwritev202
1189	pwritev202_64	pwritev202_64 pwritev202_64
1201	read01	read01 read01
1202	read02	read02 read02
1203	read03	read03 read03
1204	read04	read04 read04
1206	readahead01	readahead01 readahead01
1212	readlink01	readlink01 readlink01
1213	readlink03	readlink03 readlink03
1216	readlinkat01	readlinkat01 readlinkat01
1217	readlinkat02	readlinkat02 readlinkat02
1219	readv01	readv01 readv01
1220	readv02	readv02 readv02
1222	realpath01	realpath01 realpath01
1227	recv01	recv01 recv01
1229	recvfrom01	recvfrom01 recvfrom01
1231	recvmsg01	recvmsg01 recvmsg01
1232	recvmsg02	recvmsg02 recvmsg02
1235	recvmmsg01	recvmmsg01 recvmmsg01
1237	remap_file_pages01	remap_file_pages01 remap_file_pages01
1238	remap_file_pages02	remap_file_pages02 remap_file_pages02
1240	removexattr01	removexattr01 removexattr01
1241	removexattr02	removexattr02 removexattr02
1250	rename09	rename09 rename09
1255	rename14	rename14 rename14
1261	renameat201	renameat201 renameat201
1262	renameat202	renameat202 renameat202 -i 10
1268	request_key05	request_key05 request_key05
1271	rmdir01	rmdir01 rmdir01
1273	rmdir03	rmdir03 rmdir03
1275	rt_sigaction01	rt_sigaction01 rt_sigaction01
1276	rt_sigaction02	rt_sigaction02 rt_sigaction02
1277	rt_sigaction03	rt_sigaction03 rt_sigaction03
1278	rt_sigprocmask01	rt_sigprocmask01 rt_sigprocmask01
1279	rt_sigprocmask02	rt_sigprocmask02 rt_sigprocmask02
1280	rt_sigqueueinfo01	rt_sigqueueinfo01 rt_sigqueueinfo01
1281	rt_sigqueueinfo02	rt_sigqueueinfo02 rt_sigqueueinfo02
1282	rt_sigsuspend01	rt_sigsuspend01 rt_sigsuspend01
1283	rt_sigtimedwait01	rt_sigtimedwait01 rt_sigtimedwait01
1284	rt_tgsigqueueinfo01	rt_tgsigqueueinfo01 rt_tgsigqueueinfo01
1286	sbrk01	sbrk01 sbrk01
1287	sbrk02	sbrk02 sbrk02
1290	sched_get_priority_max01	sched_get_priority_max01 sched_get_priority_max01
1291	sched_get_priority_max02	sched_get_priority_max02 sched_get_priority_max02
1293	sched_get_priority_min01	sched_get_priority_min01 sched_get_priority_min01
1294	sched_get_priority_min02	sched_get_priority_min02 sched_get_priority_min02
1296	sched_getparam01	sched_getparam01 sched_getparam01
1297	sched_getparam03	sched_getparam03 sched_getparam03
1303	sched_setparam01	sched_setparam01 sched_setparam01
1306	sched_setparam04	sched_setparam04 sched_setparam04
1307	sched_setparam05	sched_setparam05 sched_setparam05
1310	sched_getscheduler02	sched_getscheduler02 sched_getscheduler02
1312	sched_setscheduler01	sched_setscheduler01 sched_setscheduler01
1313	sched_setscheduler02	sched_setscheduler02 sched_setscheduler02
1317	sched_yield01	sched_yield01 sched_yield01
1319	sched_setaffinity01	sched_setaffinity01 sched_setaffinity01
1320	sched_getaffinity01	sched_getaffinity01 sched_getaffinity01
1324	sched_getattr02	sched_getattr02 sched_getattr02
1328	select01	select01 select01
1330	select03	select03 select03
1331	select04	select04 select04
1333	semctl01	semctl01 semctl01
1334	semctl02	semctl02 semctl02
1335	semctl03	semctl03 semctl03
1336	semctl04	semctl04 semctl04
1337	semctl05	semctl05 semctl05
1339	semctl07	semctl07 semctl07
1341	semctl09	semctl09 semctl09
1343	semget01	semget01 semget01
1344	semget02	semget02 semget02
1345	semget05	semget05 semget05
1347	semop01	semop01 semop01
1348	semop02	semop02 semop02
1349	semop03	semop03 semop03
1350	semop04	semop04 semop04
1351	semop05	semop05 semop05
1353	send01	send01 send01
1354	send02	send02 send02
1356	sendfile02	sendfile02 sendfile02
1357	sendfile02_64	sendfile02_64 sendfile02_64
1358	sendfile03	sendfile03 sendfile03
1359	sendfile03_64	sendfile03_64 sendfile03_64
1360	sendfile04	sendfile04 sendfile04
1361	sendfile04_64	sendfile04_64 sendfile04_64
1362	sendfile05	sendfile05 sendfile05
1363	sendfile05_64	sendfile05_64 sendfile05_64
1364	sendfile06	sendfile06 sendfile06
1365	sendfile06_64	sendfile06_64 sendfile06_64
1366	sendfile07	sendfile07 sendfile07
1367	sendfile07_64	sendfile07_64 sendfile07_64
1368	sendfile08	sendfile08 sendfile08
1369	sendfile08_64	sendfile08_64 sendfile08_64
1370	sendfile09	sendfile09 sendfile09
1371	sendfile09_64	sendfile09_64 sendfile09_64
1375	sendmsg02	sendmsg02 sendmsg02
1378	sendmmsg01	sendmmsg01 sendmmsg01
1379	sendmmsg02	sendmmsg02 sendmmsg02
1381	sendto01	sendto01 sendto01
1390	set_robust_list01	set_robust_list01 set_robust_list01
1393	set_tid_address01	set_tid_address01 set_tid_address01
1399	setfsgid01	setfsgid01 setfsgid01
1401	setfsgid02	setfsgid02 setfsgid02
1403	setfsgid03	setfsgid03 setfsgid03
1406	setfsuid01	setfsuid01 setfsuid01
1408	setfsuid02	setfsuid02 setfsuid02
1410	setfsuid03	setfsuid03 setfsuid03
